id,name,category_id
200893,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",20
200893,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",20
200897,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19); prepared or preserved in ways n.e.c. in headings 2007 and 2008, whether or not containing added sugar, or other sweetening matter or spirit, n.e.c.",20
200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",20
200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.s. in heading no. 2008",20
200911,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200912,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200919,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200919,"Juice; orange, not frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200920,"Juice; grapefruit, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200921,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200921,"Juice; grapefruit (including pomelo), of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200921,"Juice; grapefruit, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200929,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200929,"Juice; grapefruit (including pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200929,"Juice; grapefruit, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200930,"Juice; of single citrus fruit (excluding orange or grapefruit), unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200931,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200931,"Juice; of single citrus fruit (excluding orange or grapefruit), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200931,"Juice; of single citrus fruit (excluding orange or grapefruit),of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200939,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200939,"Juice; of single citrus fruit (excluding orange or grapefruit), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200940,"Juice; pineapple, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200941,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200949,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200950,"Juice; tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200960,"Juice; grape (including grape must), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200961,"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200969,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200970,"Juice; apple, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200971,"Juice; apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",20
200979,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200980,"Juice; of any single fruit or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200980,"Juice; of any single fruit or vegetable n.e.s. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200981,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200981,"Juice; Cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea) juice, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200989,"Juice; of any single fruit, nut or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200989,"Juice; of any single fruit or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200990,"Juices; mixtures of fruits or vegetables (but not nut juice), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200990,"Juices; mixtures of fruits or vegetables, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
200990,"Juices; mixtures, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",20
210110,"Extracts, essences and concentrates; of coffee and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee",20
210111,"Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee",21
210112,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",21
210120,"Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",21
210130,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",21
210210,Yeasts; active,21
210220,"Yeasts; inactive, other single-cell micro-organisms, dead",21
210230,Baking powders; prepared,21
210310,Sauces; soya,21
210320,Sauces; tomato ketchup and other tomato sauces,21
210330,Mustard flour and meal and prepared mustard,21
210390,Sauces and preparations therefor; mixed condiments and mixed seasonings,21
210410,Soups and broths and preparations therefor,21
210420,Homogenised composite food preparations,21
210500,Ice cream and other edible ice; whether or not containing cocoa,21
210610,Protein; concentrates and textured protein substances,21
210690,Food preparations; n.e.c. in item no. 2106.10,21
210690,Food preparations; n.e.s. in item no. 2106.10,21
220110,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)",21
220190,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",22
220210,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured",22
220290,"Non-alcoholic beverages; n.e.c. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009",22
220290,"Non-alcoholic beverages; n.e.s. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009",22
220291,Non-alcoholic beverages; non-alcoholic beer,22
220299,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit, nut or vegetable juices of heading no. 2009",22
220299,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit or vegetable juices of heading no. 2009",22
220300,Beer; made from malt,22
220410,Wine; sparkling,22
220421,"Wine; still, in containers holding 2 litres or less",22
220422,"Wine; still, in containers holding more than 2 litres but not more than 10 litres",22
220429,"Wine; still, in containers holding more than 10 litres",22
220429,"Wine; still, in containers holding more than 2 litres",22
220430,"Grape must; n.e.c. in heading no. 2009, n.e.c. in item no. 2204.2",22
220430,"Grape must; n.e.s. in heading no. 2009, n.e.s. in item no. 2204.2",22
220510,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding 2 litres or less",22
220590,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding more than 2 litres",22
220600,"Beverages, fermented; (e.g. cider, perry, mead, sake)",22
220600,"Beverages, fermented; (e.g. cider, perry, mead)",22
220600,"Beverages, fermented; (egg cider, perry, mead)",22
220600,"Beverages, fermented; (eg cider, perry, mead)",22
220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,22
220720,"Ethyl alcohol and other spirits; denatured, of any strength",22
220810,"Alcoholic preparations; compound, of a kind used for the manufacture of beverages",22
220820,Spirits obtained by distilling grape wine or grape marc,22
220830,Whiskies,22
220840,Rum and other spirits obtained by distilling fermented sugar-cane products,22
220840,Rum and tafia,22
220850,Gin and geneva,22
220860,Vodka,22
220870,Liqueurs and cordials,22
220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",22
220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",22
220900,Vinegar and substitutes for vinegar; obtained from acetic acid,22
230110,"Flours, meals and pellets; of meat or meat offal, greaves",22
230120,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",23
230210,"Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",23
230220,"Bran, sharps and other residues; of rice, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",23
230230,"Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",23
230240,"Bran, sharps and other residues; of other cereals, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",23
230250,"Bran, sharps and other residues; of leguminous plants, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",23
230310,Residues of starch manufacture and similar residues; whether or not in the form of pellets,23
230320,"Beet-pulp, bagasse and other waste of sugar manufacture; whether or not in the form of pellets",23
230330,Brewing or distilling dregs and waste; whether or not in the form of pellets,23
230400,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of soya-bean oil",23
230500,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil",23
230610,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of cotton seed oils",23
230620,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of linseed oils",23
230630,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of sunflower seed oils",23
230640,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of rape or colza seed oils",23
230641,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of low erucic acid rape or colza seed oils",23
230649,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of rape seed oils (other than low erucic acid rape or colza)",23
230650,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of coconut or copra seed oils",23
230660,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of palm nuts or kernels oils",23
230670,"Oil cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of maize (corn) germ oils",23
230690,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of oils, n.e.c. in heading no. 2306",23
230690,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of oils, n.e.s. in heading no. 2306",23
230700,Wine lees; argol,23
230800,"Vegetable materials and vegetable waste, vegetable residues and by-products; whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included",23
230810,"Vegetable materials and vegetable waste, vegetable residues and bi-products; whether or not in the form of pellets, of a kind used in animal feeding, acorns and horse-chestnuts",23
230890,"Vegetable materials and vegetable waste, vegetable residues and bi-products; whether or not in the form of pellets, of a kind used in animal feeding, other than acorns or horse-chestnuts",23
230910,"Dog or cat food; put up for retail sale, used in animal feeding",23
230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",23
240110,"Tobacco, (not stemmed or stripped)",23
240120,Tobacco; partly or wholly stemmed or stripped,24
240130,Tobacco refuse,24
240210,"Cigars, cheroots and cigarillos; containing tobacco including the weight of every band, wrapper or attachment thereto",24
240220,Cigarettes; containing tobacco,24
240290,"Cigars, cigarillos and cheroots; containing tobacco substitutes including the weight of every band, wrapper or attachment thereto",24
240310,"Tobacco, smoking; whether or not containing tobacco substitutes in any proportion",24
240311,"Tobacco; smoking, water pipe tobacco as specified in Subheading Note 1 to this Chapter, whether or not containing tobacco substitutes in any proportion",24
240319,"Tobacco; smoking, other than water pipe tobacco, whether or not containing tobacco substitutes in any proportion",24
240391,Tobacco; homogenised or reconstituted,24
240391,"Tobacco; ""homogenised"" or ""reconstituted""",24
240399,Tobacco; other than homogenised or reconstituted or smoking,24
240399,"Tobacco; other than ""homogenised"" or ""reconstituted"" or ""smoking""",24
240411,"Products containing tobacco or reconstituted tobacco, intended for inhalation without combustion",24
240412,"Products containing nicotine, other than tobacco or reconstituted tobacco, intended for inhalation without combustion",24
240419,"Products containing tobacco or nicotine substitutes, intended for inhalation without combustion",24
240491,"Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, for oral application",24
240492,"Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, for transdermal application",24
240499,"Products n.e.c. in heading 2404, intended for the intake of nicotine into the human body, by ways other than inhalation, and other than oral or transdermal application",24
